1.260397e+14 9.910779e+09 4.867741e+09 1.574914e+09 1.149903e+09 7.896126e+08 5.027151e+08 2.839837e+08 2.058466e+08 2.033295e+08 1.005268e+08 3.451456e+07
1.212376e+14 9.912451e+09 4.714680e+09 1.564324e+09 1.164400e+09 7.953243e+08 5.029506e+08 2.839853e+08 2.058459e+08 2.033288e+08 1.005266e+08 3.451455e+07
1.166316e+14 9.914185e+09 4.024684e+09 1.563396e+09 1.176834e+09 8.007211e+08 5.031712e+08 2.839866e+08 2.058451e+08 2.033279e+08 1.005264e+08 3.451455e+07
1.122110e+14 9.915956e+09 3.264461e+09 1.565046e+09 1.187588e+09 8.059656e+08 5.033836e+08 2.839877e+08 2.058442e+08 2.033271e+08 1.005262e+08 3.451454e+07
1.079627e+14 9.917767e+09 3.014765e+09 1.567111e+09 1.196781e+09 8.111083e+08 5.035902e+08 2.839886e+08 2.058433e+08 2.033262e+08 1.005260e+08 3.451454e+07
1.038768e+14 9.919612e+09 2.890839e+09 1.569079e+09 1.204459e+09 8.161439e+08 5.037908e+08 2.839892e+08 2.058423e+08 2.033252e+08 1.005258e+08 3.451453e+07
9.995053e+13 9.921503e+09 3.049930e+09 1.570296e+09 1.210672e+09 8.210409e+08 5.039844e+08 2.839897e+08 2.058412e+08 2.033241e+08 1.005256e+08 3.451453e+07
9.615241e+13 9.923475e+09 2.851459e+09 1.570207e+09 1.215495e+09 8.257523e+08 5.041692e+08 2.839899e+08 2.058401e+08 2.033231e+08 1.005254e+08 3.451452e+07
9.251186e+13 9.925347e+09 2.736717e+09 1.569225e+09 1.219133e+09 8.303264e+08 5.043472e+08 2.839899e+08 2.058390e+08 2.033219e+08 1.005252e+08 3.451452e+07
8.902522e+13 9.927204e+09 2.663191e+09 1.567642e+09 1.221649e+09 8.347130e+08 5.045167e+08 2.839897e+08 2.058378e+08 2.033207e+08 1.005249e+08 3.451451e+07
8.563907e+13 9.929107e+09 2.633612e+09 1.565567e+09 1.223184e+09 8.388968e+08 5.046771e+08 2.839893e+08 2.058365e+08 2.033195e+08 1.005247e+08 3.451450e+07
8.244565e+13 9.930993e+09 2.611865e+09 1.563281e+09 1.223856e+09 8.429164e+08 5.048301e+08 2.839887e+08 2.058352e+08 2.033182e+08 1.005245e+08 3.451450e+07
7.927687e+13 9.932983e+09 2.606722e+09 1.560605e+09 1.223759e+09 8.467294e+08 5.049742e+08 2.839879e+08 2.058338e+08 2.033168e+08 1.005242e+08 3.451449e+07
7.628211e+13 9.934817e+09 2.601343e+09 1.557806e+09 1.223001e+09 8.503890e+08 5.051113e+08 2.839869e+08 2.058324e+08 2.033154e+08 1.005240e+08 3.451449e+07
7.338732e+13 9.936719e+09 2.603539e+09 1.554878e+09 1.221651e+09 8.538523e+08 5.052399e+08 2.839857e+08 2.058309e+08 2.033140e+08 1.005237e+08 3.451448e+07
7.060871e+13 9.938531e+09 2.611493e+09 1.551687e+09 1.219799e+09 8.571326e+08 5.053607e+08 2.839843e+08 2.058294e+08 2.033125e+08 1.005234e+08 3.451447e+07
6.796352e+13 9.940287e+09 2.620569e+09 1.548311e+09 1.217476e+09 8.602685e+08 5.054749e+08 2.839827e+08 2.058278e+08 2.033109e+08 1.005232e+08 3.451447e+07
6.536312e+13 9.942126e+09 2.647713e+09 1.544810e+09 1.214752e+09 8.632250e+08 5.055813e+08 2.839809e+08 2.058261e+08 2.033093e+08 1.005229e+08 3.451446e+07
6.288832e+13 9.943843e+09 2.670841e+09 1.541406e+09 1.211648e+09 8.660409e+08 5.056814e+08 2.839789e+08 2.058244e+08 2.033076e+08 1.005226e+08 3.451445e+07
6.050823e+13 9.945530e+09 2.693591e+09 1.538271e+09 1.208220e+09 8.686884e+08 5.057740e+08 2.839767e+08 2.058226e+08 2.033058e+08 1.005223e+08 3.451445e+07
5.821629e+13 9.947191e+09 2.739978e+09 1.535395e+09 1.204508e+09 8.711657e+08 5.058590e+08 2.839743e+08 2.058207e+08 2.033040e+08 1.005220e+08 3.451444e+07
5.602165e+13 9.948821e+09 2.818302e+09 1.532950e+09 1.200489e+09 8.735014e+08 5.059374e+08 2.839716e+08 2.058187e+08 2.033021e+08 1.005217e+08 3.451443e+07
5.389134e+13 9.950485e+09 3.026077e+09 1.530882e+09 1.196228e+09 8.756684e+08 5.060081e+08 2.839687e+08 2.058167e+08 2.033001e+08 1.005213e+08 3.451443e+07
5.185089e+13 9.952026e+09 3.320258e+09 1.528611e+09 1.191748e+09 8.776719e+08 5.060712e+08 2.839655e+08 2.058145e+08 2.032980e+08 1.005210e+08 3.451442e+07
4.989380e+13 9.953517e+09 3.546776e+09 1.525380e+09 1.187060e+09 8.795110e+08 5.061264e+08 2.839620e+08 2.058122e+08 2.032958e+08 1.005206e+08 3.451441e+07
4.799883e+13 9.954988e+09 3.426092e+09 1.520811e+09 1.182192e+09 8.811731e+08 5.061732e+08 2.839583e+08 2.058099e+08 2.032934e+08 1.005202e+08 3.451440e+07
4.618149e+13 9.956408e+09 3.159150e+09 1.515276e+09 1.177138e+09 8.826606e+08 5.062113e+08 2.839543e+08 2.058074e+08 2.032910e+08 1.005198e+08 3.451439e+07
4.443333e+13 9.957862e+09 3.058939e+09 1.509841e+09 1.171934e+09 8.839622e+08 5.062403e+08 2.839500e+08 2.058048e+08 2.032885e+08 1.005194e+08 3.451438e+07
4.275062e+13 9.959202e+09 3.138696e+09 1.505337e+09 1.166610e+09 8.850705e+08 5.062595e+08 2.839453e+08 2.058021e+08 2.032858e+08 1.005190e+08 3.451437e+07
4.113349e+13 9.960498e+09 3.257606e+09 1.501805e+09 1.161167e+09 8.859829e+08 5.062686e+08 2.839404e+08 2.057992e+08 2.032831e+08 1.005185e+08 3.451436e+07
3.957463e+13 9.961788e+09 3.448596e+09 1.498810e+09 1.155628e+09 8.866894e+08 5.062669e+08 2.839350e+08 2.057962e+08 2.032801e+08 1.005181e+08 3.451435e+07
3.807624e+13 9.963007e+09 3.648149e+09 1.496019e+09 1.150012e+09 8.871839e+08 5.062539e+08 2.839294e+08 2.057931e+08 2.032771e+08 1.005176e+08 3.451434e+07
3.663583e+13 9.964193e+09 3.818959e+09 1.493045e+09 1.144321e+09 8.874596e+08 5.062288e+08 2.839233e+08 2.057898e+08 2.032739e+08 1.005171e+08 3.451433e+07
3.524752e+13 9.965352e+09 4.067478e+09 1.490084e+09 1.138570e+09 8.875102e+08 5.061911e+08 2.839168e+08 2.057863e+08 2.032705e+08 1.005165e+08 3.451432e+07
3.391297e+13 9.966456e+09 4.460686e+09 1.487390e+09 1.132756e+09 8.873299e+08 5.061401e+08 2.839100e+08 2.057827e+08 2.032670e+08 1.005160e+08 3.451431e+07
3.262900e+13 9.967522e+09 4.936891e+09 1.485141e+09 1.126886e+09 8.869130e+08 5.060751e+08 2.839027e+08 2.057790e+08 2.032634e+08 1.005154e+08 3.451429e+07
3.139354e+13 9.968551e+09 5.128562e+09 1.483233e+09 1.120978e+09 8.862564e+08 5.059955e+08 2.838949e+08 2.057750e+08 2.032595e+08 1.005148e+08 3.451428e+07
3.020581e+13 9.969561e+09 5.178819e+09 1.480546e+09 1.115013e+09 8.853553e+08 5.059005e+08 2.838868e+08 2.057709e+08 2.032555e+08 1.005141e+08 3.451426e+07
2.906128e+13 9.970526e+09 5.183146e+09 1.476533e+09 1.109020e+09 8.842080e+08 5.057895e+08 2.838781e+08 2.057666e+08 2.032514e+08 1.005134e+08 3.451425e+07
2.796095e+13 9.971453e+09 5.149088e+09 1.471956e+09 1.103016e+09 8.828130e+08 5.056620e+08 2.838690e+08 2.057621e+08 2.032470e+08 1.005127e+08 3.451423e+07
2.690284e+13 9.972376e+09 5.106903e+09 1.467730e+09 1.097007e+09 8.811693e+08 5.055171e+08 2.838594e+08 2.057575e+08 2.032425e+08 1.005120e+08 3.451422e+07
2.588370e+13 9.973239e+09 5.129429e+09 1.464578e+09 1.090993e+09 8.792807e+08 5.053544e+08 2.838494e+08 2.057526e+08 2.032378e+08 1.005112e+08 3.451420e+07
2.490460e+13 9.974071e+09 5.152299e+09 1.462384e+09 1.084978e+09 8.771459e+08 5.051732e+08 2.838388e+08 2.057476e+08 2.032329e+08 1.005105e+08 3.451418e+07
2.396078e+13 9.974883e+09 5.175776e+09 1.461057e+09 1.078970e+09 8.747722e+08 5.049730e+08 2.838277e+08 2.057423e+08 2.032278e+08 1.005096e+08 3.451416e+07
2.305357e+13 9.975654e+09 5.199388e+09 1.460646e+09 1.072968e+09 8.721626e+08 5.047532e+08 2.838161e+08 2.057369e+08 2.032225e+08 1.005088e+08 3.451414e+07
2.218160e+13 9.976406e+09 5.223613e+09 1.461679e+09 1.066984e+09 8.693225e+08 5.045134e+08 2.838040e+08 2.057313e+08 2.032170e+08 1.005079e+08 3.451412e+07
2.134089e+13 9.977124e+09 5.248816e+09 1.465811e+09 1.061024e+09 8.662635e+08 5.042534e+08 2.837913e+08 2.057254e+08 2.032113e+08 1.005070e+08 3.451410e+07
2.053419e+13 9.977816e+09 5.274049e+09 1.471489e+09 1.055090e+09 8.629858e+08 5.039721e+08 2.837781e+08 2.057194e+08 2.032055e+08 1.005060e+08 3.451408e+07
1.975546e+13 9.978489e+09 5.300031e+09 1.471455e+09 1.049199e+09 8.595059e+08 5.036699e+08 2.837644e+08 2.057132e+08 2.031994e+08 1.005050e+08 3.451405e+07
1.900747e+13 9.979130e+09 5.326741e+09 1.467432e+09 1.043355e+09 8.558296e+08 5.033461e+08 2.837502e+08 2.057067e+08 2.031932e+08 1.005040e+08 3.451403e+07
1.828847e+13 9.979747e+09 5.354193e+09 1.465021e+09 1.037561e+09 8.519704e+08 5.030004e+08 2.837354e+08 2.057001e+08 2.031867e+08 1.005029e+08 3.451400e+07
1.759539e+13 9.980341e+09 5.382215e+09 1.466108e+09 1.031821e+09 8.479436e+08 5.026334e+08 2.837201e+08 2.056933e+08 2.031801e+08 1.005018e+08 3.451398e+07
1.693140e+13 9.980921e+09 5.410069e+09 1.470779e+09 1.026100e+09 8.437490e+08 5.022436e+08 2.837043e+08 2.056862e+08 2.031733e+08 1.005007e+08 3.451395e+07
1.628821e+13 9.981479e+09 5.438343e+09 1.479980e+09 1.020446e+09 8.394096e+08 5.018322e+08 2.836879e+08 2.056790e+08 2.031662e+08 1.004995e+08 3.451392e+07
1.567177e+13 9.982011e+09 5.467758e+09 1.489404e+09 1.014817e+09 8.349234e+08 5.013978e+08 2.836710e+08 2.056716e+08 2.031590e+08 1.004983e+08 3.451389e+07
1.507814e+13 9.982523e+09 5.497818e+09 1.497894e+09 1.009249e+09 8.303150e+08 5.009416e+08 2.836536e+08 2.056640e+08 2.031516e+08 1.004971e+08 3.451386e+07
1.450725e+13 9.983016e+09 5.527966e+09 1.506760e+09 1.003772e+09 8.255974e+08 5.004640e+08 2.836358e+08 2.056562e+08 2.031441e+08 1.004958e+08 3.451383e+07
1.395967e+13 9.983499e+09 5.557931e+09 1.516143e+09 9.983966e+08 8.207702e+08 4.999635e+08 2.836174e+08 2.056482e+08 2.031363e+08 1.004945e+08 3.451380e+07
1.342949e+13 9.983959e+09 5.588418e+09 1.527163e+09 9.931012e+08 8.158598e+08 4.994421e+08 2.835985e+08 2.056400e+08 2.031284e+08 1.004932e+08 3.451376e+07
1.292272e+13 9.984401e+09 5.619799e+09 1.540308e+09 9.878568e+08 8.108608e+08 4.988980e+08 2.835791e+08 2.056317e+08 2.031203e+08 1.004918e+08 3.451373e+07
1.243180e+13 9.984826e+09 5.651542e+09 1.564743e+09 9.827126e+08 8.058030e+08 4.983333e+08 2.835593e+08 2.056232e+08 2.031121e+08 1.004904e+08 3.451369e+07
1.196110e+13 9.985236e+09 5.683209e+09 1.592058e+09 9.776453e+08 8.006807e+08 4.977464e+08 2.835390e+08 2.056145e+08 2.031036e+08 1.004890e+08 3.451366e+07
1.150833e+13 9.985639e+09 5.714968e+09 1.618969e+09 9.727045e+08 7.955227e+08 4.971395e+08 2.835183e+08 2.056057e+08 2.030951e+08 1.004875e+08 3.451362e+07
1.107250e+13 9.986020e+09 5.746983e+09 1.660391e+09 9.679211e+08 7.903429e+08 4.965137e+08 2.834972e+08 2.055967e+08 2.030863e+08 1.004860e+08 3.451358e+07
1.065511e+13 9.986348e+09 5.774817e+09 1.716139e+09 9.633038e+08 7.851309e+08 4.958665e+08 2.834756e+08 2.055875e+08 2.030775e+08 1.004845e+08 3.451354e+07
1.024991e+13 9.986425e+09 5.776461e+09 1.740872e+09 9.588805e+08 7.799183e+08 4.952011e+08 2.834536e+08 2.055783e+08 2.030685e+08 1.004829e+08 3.451350e+07
9.863444e+12 9.986499e+09 5.777946e+09 1.783325e+09 9.546039e+08 7.746909e+08 4.945151e+08 2.834313e+08 2.055688e+08 2.030593e+08 1.004813e+08 3.451346e+07
9.488436e+12 9.986793e+09 5.803931e+09 1.847673e+09 9.504749e+08 7.694782e+08 4.938120e+08 2.834085e+08 2.055593e+08 2.030500e+08 1.004797e+08 3.451342e+07
9.129182e+12 9.987123e+09 5.835785e+09 1.981325e+09 9.464795e+08 7.642661e+08 4.930893e+08 2.833854e+08 2.055496e+08 2.030406e+08 1.004780e+08 3.451337e+07
8.783539e+12 9.987441e+09 5.867588e+09 2.198499e+09 9.426339e+08 7.590870e+08 4.923507e+08 2.833620e+08 2.055398e+08 2.030311e+08 1.004763e+08 3.451333e+07
8.450966e+12 9.987747e+09 5.899444e+09 2.484485e+09 9.390207e+08 7.539501e+08 4.915973e+08 2.833383e+08 2.055299e+08 2.030215e+08 1.004746e+08 3.451328e+07
8.132554e+12 9.988045e+09 5.931113e+09 2.876520e+09 9.356373e+08 7.488406e+08 4.908257e+08 2.833143e+08 2.055199e+08 2.030118e+08 1.004729e+08 3.451323e+07
7.823135e+12 9.988329e+09 5.962922e+09 3.043889e+09 9.324941e+08 7.437922e+08 4.900404e+08 2.832900e+08 2.055098e+08 2.030020e+08 1.004711e+08 3.451319e+07
7.528505e+12 9.988606e+09 5.994630e+09 3.183761e+09 9.295583e+08 7.387889e+08 4.892382e+08 2.832654e+08 2.054995e+08 2.029920e+08 1.004693e+08 3.451314e+07
7.241946e+12 9.988875e+09 6.026080e+09 3.319779e+09 9.269160e+08 7.338648e+08 4.884237e+08 2.832406e+08 2.054893e+08 2.029820e+08 1.004675e+08 3.451309e+07
6.967793e+12 9.989131e+09 6.057753e+09 3.347379e+09 9.246364e+08 7.290016e+08 4.875933e+08 2.832155e+08 2.054789e+08 2.029720e+08 1.004657e+08 3.451304e+07
6.703935e+12 9.989378e+09 6.089359e+09 3.354487e+09 9.227586e+08 7.242339e+08 4.867521e+08 2.831902e+08 2.054684e+08 2.029618e+08 1.004638e+08 3.451299e+07
6.450109e+12 9.989615e+09 6.120631e+09 3.363514e+09 9.213232e+08 7.195691e+08 4.859012e+08 2.831648e+08 2.054579e+08 2.029516e+08 1.004620e+08 3.451293e+07
6.207335e+12 9.989848e+09 6.151599e+09 3.377717e+09 9.204099e+08 7.149885e+08 4.850361e+08 2.831391e+08 2.054473e+08 2.029414e+08 1.004601e+08 3.451288e+07
5.970924e+12 9.990071e+09 6.182369e+09 3.384535e+09 9.200331e+08 7.105264e+08 4.841629e+08 2.831133e+08 2.054367e+08 2.029311e+08 1.004582e+08 3.451283e+07
5.746008e+12 9.990286e+09 6.213320e+09 3.391308e+09 9.202043e+08 7.061623e+08 4.832764e+08 2.830873e+08 2.054261e+08 2.029207e+08 1.004563e+08 3.451277e+07
5.527338e+12 9.990493e+09 6.244062e+09 3.398190e+09 9.210672e+08 7.019318e+08 4.823832e+08 2.830612e+08 2.054154e+08 2.029103e+08 1.004543e+08 3.451271e+07
5.318060e+12 9.990693e+09 6.274363e+09 3.405151e+09 9.227661e+08 6.978209e+08 4.814794e+08 2.830350e+08 2.054046e+08 2.028998e+08 1.004524e+08 3.451266e+07
