5.519226e+06 3.910452e-04 6.097266e+09 2.884379e+44 1.545943e+36
5.517445e+06 3.942161e-04 6.092288e+09 2.856803e+44 1.543948e+36
5.515681e+06 3.973871e-04 6.087359e+09 2.830510e+44 1.541975e+36
5.513934e+06 4.005581e-04 6.082480e+09 2.805042e+44 1.540022e+36
5.512203e+06 4.037291e-04 6.077649e+09 2.780416e+44 1.538089e+36
5.510489e+06 4.069001e-04 6.072866e+09 2.756597e+44 1.536176e+36
5.508790e+06 4.100710e-04 6.068129e+09 2.733453e+44 1.534283e+36
5.507107e+06 4.132420e-04 6.063438e+09 2.710964e+44 1.532408e+36
5.505439e+06 4.164130e-04 6.058791e+09 2.689188e+44 1.530553e+36
5.503786e+06 4.195840e-04 6.054189e+09 2.668103e+44 1.528716e+36
5.502148e+06 4.227549e-04 6.049630e+09 2.647769e+44 1.526897e+36
5.500525e+06 4.259259e-04 6.045114e+09 2.628253e+44 1.525095e+36
5.498915e+06 4.290969e-04 6.040639e+09 2.609558e+44 1.523312e+36
5.497320e+06 4.322679e-04 6.036205e+09 2.591577e+44 1.521545e+36
5.495739e+06 4.354389e-04 6.031812e+09 2.574318e+44 1.519795e+36
5.494171e+06 4.386098e-04 6.027458e+09 2.557920e+44 1.518061e+36
5.491075e+06 4.449518e-04 6.018866e+09 2.527676e+44 1.514643e+36
5.476342e+06 4.766616e-04 5.978079e+09 2.409006e+44 1.498452e+36
5.461416e+06 5.115424e-04 5.936930e+09 2.279012e+44 1.482183e+36
5.447645e+06 5.464231e-04 5.899114e+09 2.141749e+44 1.467289e+36
5.432643e+06 5.876459e-04 5.858087e+09 1.960462e+44 1.451193e+36
5.418825e+06 6.288686e-04 5.820452e+09 1.791641e+44 1.436485e+36
5.405081e+06 6.732623e-04 5.783163e+09 1.634758e+44 1.421967e+36
5.391483e+06 7.208270e-04 5.746413e+09 1.487302e+44 1.407712e+36
5.377287e+06 7.747336e-04 5.708198e+09 1.342424e+44 1.392944e+36
5.364216e+06 8.286403e-04 5.673145e+09 1.206747e+44 1.379449e+36
5.350749e+06 8.888889e-04 5.637169e+09 1.060654e+44 1.365648e+36
5.337686e+06 9.523085e-04 5.602406e+09 9.277920e+43 1.352361e+36
5.303761e+06 1.161593e-03 5.512726e+09 6.980073e+43 1.318306e+36
5.282315e+06 1.320142e-03 5.456486e+09 6.093940e+43 1.297113e+36
5.263135e+06 1.478691e-03 5.406483e+09 5.182213e+43 1.278376e+36
5.245828e+06 1.637240e-03 5.361602e+09 4.361438e+43 1.261643e+36
5.230085e+06 1.795789e-03 5.320975e+09 3.722593e+43 1.246567e+36
5.215662e+06 1.954338e-03 5.283916e+09 3.248794e+43 1.232873e+36
5.202357e+06 2.112887e-03 5.249869e+09 2.907465e+43 1.220341e+36
5.190005e+06 2.271436e-03 5.218381e+09 2.661634e+43 1.208792e+36
5.178436e+06 2.429985e-03 5.188992e+09 2.469754e+43 1.198050e+36
5.167543e+06 2.588534e-03 5.161413e+09 2.245337e+43 1.188002e+36
